Date;USD;JPY;BGN;CYP;CZK;DKK;EEK;GBP;HUF;LTL;LVL;MTL;PLN;ROL;RON;SEK;SIT;SKK;CHF;ISK;NOK;HRK;RUB;TRL;TRY;AUD;BRL;CAD;CNY;HKD;IDR;ILS;INR;KRW;MXN;MYR;NZD;PHP;SGD;THB;ZAR
29.3.2023;0.000553301;0.013250799;0;NA;-0.001564515;4.03E-05;NA;0.000568421;-0.008259634;NA;NA;NA;0.001174148;NA;-0.000464539;0.00675108;NA;NA;0.002610443;0.004043132;-0.002077395;NA;NA;NA;0.001673689;0.002032584;-0.002177833;-0.004332821;0.001675233;0.000552139;-0.001115375;0.007780324;0.002629478;0.002376537;-0.005367499;0.004391291;0.001322333;0.000949491;0.002151359;-0.001778066;-0.00271903
30.3.2023;0.003589016;0.00583335;0;NA;-0.003560986;-2.68E-05;NA;0.001998275;0.002182976;NA;NA;NA;-0.00121687;NA;-0.000343493;0.000725689;NA;NA;-0.00100321;-0.004043132;0.004987321;NA;NA;NA;0.005541245;0.000676611;-0.007659986;6.78E-05;0.00292826;0.003610747;0.002498839;0.008898778;0.000660487;0.001670832;-0.002455794;0.004496729;0.00326957;0.002690972;0.002769126;0.004466095;-0.000173048
31.3.2023;-0.001010983;0.00283492;0;NA;-0.002338486;-0.000107398;NA;-0.002771406;-0.002973178;NA;NA;NA;-0.002416777;NA;0.000141453;-0.002054534;NA;NA;0.000501731;0.001349528;0.003252607;NA;NA;NA;-0.000100651;0.000307399;-0.006739629;-0.000203549;-0.001804078;-0.001030312;-0.004642527;0.005846402;0.000469912;0.004664941;-0.002293795;-0.003266447;-0.004016761;-0.00196251;-6.91E-05;-0.003792213;-0.016344803
3.4.2023;-0.000459876;-0.002211932;0;NA;-0.002215973;0.000255052;NA;-0.001479711;-0.001740644;NA;NA;NA;0.001390895;NA;-0.002488444;0.00026591;NA;NA;-0.001907918;0.009396042;-0.012585448;NA;NA;NA;0.000450453;-0.011623724;-0.006767107;-0.007423838;0.000922491;-0.000456955;-0.001907317;-0.005846402;0.000799461;0.00643581;-0.0044551;0.00102061;-0.006286971;0.005623447;0;0.00524075;0.004815704
4.4.2023;0.002847827;0.002971154;0;NA;-0.000939007;0.000120792;NA;-0.005219201;-0.005319795;NA;NA;NA;-0.001005531;NA;-0.00074977;-0.002751155;NA;NA;0.000502437;-0.002675587;-0.001512052;NA;NA;NA;0.004221503;0.004591433;0.006096082;0.000888312;0.002695743;0.002820414;-0.001085466;-0.00513414;0.001329156;0.003673035;0.005315254;-0.000104096;0.003061905;0.000892113;0.00020739;0.00021442;0.001060156
5.4.2023;0.003571269;-0.008313752;0;NA;0.000469614;-0.000201327;NA;0.004022449;-0.001699822;NA;NA;NA;0.002138215;NA;-0.000324399;0.006554787;NA;NA;-0.005338718;0.002675587;0.014536231;NA;NA;NA;0.004806924;0.010529978;0.006798196;0.005313364;0.003073875;0.003592972;0.004875037;0.009503024;0.001466722;7.67E-05;0.009519011;0.001872075;0.000749604;0.002822583;0.0031057;-0.007586188;0.008670523
6.4.2023;-0.002287807;-0.001740766;0;NA;-0.000854007;0.000161065;NA;-0.002169198;-0.000239269;NA;NA;NA;0.000960707;NA;0.00111468;0.00537115;NA;NA;-0.0023257;0;-0.001185016;NA;NA;NA;-0.002015143;-0.000796642;-0.007251847;-0.001019611;-0.003340457;-0.002273271;-0.002468923;0.000891868;-0.003975727;0.002790916;0.00594377;-0.002184429;0.002187933;-0.000704899;-0.000344602;0.003746484;0.014287549
11.4.2023;-0.00091659;0.012397568;0;NA;0.002559838;-6.71E-05;NA;0.002773452;-0.002315894;NA;NA;NA;-0.003698443;NA;0.000121526;0.003331437;NA;NA;-0.001012863;-0.001336899;0.013781892;NA;NA;NA;0.000656318;0.004587304;-0.000435698;0.001902433;0.000879449;-0.000922439;-0.001682135;0.011673531;0.001732948;0.002089821;-0.008668691;0.003513554;0.010242415;0.007260106;0.001308856;0.005098492;0.000422172
12.4.2023;0.001557704;0.005559955;0;NA;-0.002047346;1.34E-05;NA;0.003413439;0.002661487;NA;NA;NA;-0.001264453;NA;0.000202511;-0.006806183;NA;NA;-0.001521221;-0.002679171;-0.005995326;NA;NA;NA;0.003052394;-0.000610426;-0.007966717;-0.000271555;0.00137093;0.001564142;-0.000610766;0.010418326;0.001863757;0.004346148;0.000358701;0.000186767;0.004713909;0.004904946;0.000825764;0.000802654;0.011575204
13.4.2023;0.008478877;0.004916364;0;NA;-0.006425106;4.03E-05;NA;0.000227149;-0.004475353;NA;NA;NA;-0.006691723;NA;0.001011941;0.003571338;NA;NA;-0.004985512;0;-0.001526285;NA;NA;NA;0.009134552;-0.00207824;-0.009526334;0.002102622;0.007618908;0.008489932;-0.001748247;0.00345707;0.005326555;-0.004810946;0.006359426;0.005648739;-0.001417515;0.011231904;0.003707522;0.004190081;-0.008079039
14.4.2023;0.003805731;-0.001431444;0;NA;0.003003521;1.34E-05;NA;0.004328668;-0.002325489;NA;NA;NA;0.002479652;NA;-0.000242772;-0.003791666;NA;NA;0.002343234;0.00401607;-0.004812118;NA;NA;NA;0.006115253;-0.002082568;0.005399591;-0.002306337;3.96E-05;0.003797656;0.004112352;0.003692556;0.002138197;-0.001889165;0.001820311;0.00426194;-0.002044758;0.002457124;0.004990269;0.002978409;-0.001794208
17.4.2023;-0.006897205;0.002520695;0;NA;0.000171358;0.000134201;NA;-0.000757863;-0.005312739;NA;NA;NA;-0.003170737;NA;4.05E-05;-0.002577025;NA;NA;-0.001527573;0;-0.003338315;NA;NA;NA;-0.00647697;0.0028777;-0.010141307;-0.003537659;-0.004338803;-0.006901881;0.000455954;-0.010468696;-0.003312271;0.003954823;-0.010435123;-0.002365502;0.007307779;0.005335696;-0.003415304;0.00246642;-0.002083915
18.4.2023;-0.000819934;-0.000544477;0;NA;0.001198682;-9.39E-05;NA;-0.002605998;-5.38E-05;NA;NA;NA;-0.002335944;NA;-0.001376769;-0.001839748;NA;NA;0.001934532;0;0.009066483;NA;NA;NA;-0.000108071;-0.004903172;0.000705271;0.000408831;3.98E-05;-0.000824005;0.001226913;-0.001701234;-0.000724218;0.000844443;-0.001783634;0.001892849;-0.004525663;0.004562474;-6.84E-05;-0.003449377;0.001818018
19.4.2023;-0.003560835;0.002379901;0;NA;0.004354515;1.34E-05;NA;-0.000397161;0.012486292;NA;NA;NA;0.001255167;NA;-0.000729646;0.000929142;NA;NA;-0.000305204;-0.001336899;0.005738897;NA;NA;NA;-0.003431439;0.001534825;0.017362633;0.001293529;-0.000397767;-0.003640703;0.004340038;0.001751226;-0.001078413;0.009310657;0.00446828;-0.001769293;0.001756126;-0.000340249;6.84E-05;0.002256708;0.002550696
20.4.2023;0.001005622;0.001493044;0;NA;0.001149499;0.000134194;NA;0.000510606;0.003527715;NA;NA;NA;-0.002772125;NA;-0.000263614;0.001943979;NA;NA;-0.001833181;0;0.006094022;NA;NA;NA;0.001248731;-0.000675033;0.011620133;0.004006116;-0.001433273;0.001059846;-0.001550908;0.000374864;0.00042261;-0.005864152;0.000499731;0;0.005362548;-0.004547751;-0.001095365;-0.00262889;-0.006305875
21.4.2023;0.003101909;-0.003668732;0;NA;0.002677036;4.03E-05;NA;0.004719259;-0.001192195;NA;NA;NA;-4.34E-05;NA;0.002066493;0.000308921;NA;NA;-0.001530222;0.004005346;0.003999231;NA;NA;NA;0.003061033;0.006363992;-0.000937647;0.006888196;0.004254;0.002905898;0.003554974;0.003815609;0.001916183;0.005706483;-0.002693424;0.003104475;0.008409064;-0.000455915;0.003555559;0.003238654;0.002087951
24.4.2023;0.002183804;0.008472042;0;NA;-0.005361259;4.03E-05;NA;-0.001208814;-0.005529135;NA;NA;NA;-0.001150136;NA;-0.002269321;-0.001987589;NA;NA;0.000510334;0;-0.000300461;NA;NA;NA;0.002382148;0.00450369;0.006401748;0.003158074;0.002878726;0.002191267;0.00151501;0.001716013;0.000183095;0.006798262;0.003576177;0.002173557;0.000167462;-0.001059175;0.002249873;0.00336028;0.002554947
25.4.2023;0.001816201;-0.001756283;0;NA;0.001577321;0;NA;0.002055244;0.000719453;NA;NA;NA;-0.003371217;NA;0.00145944;-0.000397992;NA;NA;-0.001429593;0.001331558;0.004112764;NA;NA;NA;0.002638117;0.005812562;-0.001058135;0.005219149;0.00594246;0.002013121;0.000947995;-0.002438115;0.002277558;0.004829697;-0.001473371;0.004598085;-0.001619976;-0.002138061;0.003467151;0.002400835;0.010100416
26.4.2023;0.001541182;-0.001623926;0;NA;4.26E-05;5.37E-05;NA;-0.000959341;0.001091514;NA;NA;NA;0.000609836;NA;0.000425269;0.007139739;NA;NA;0.003875579;-0.004000005;0.002306018;NA;NA;NA;0.001647628;0.00967294;0.000179424;0.003397851;0.001768023;0.001559117;-0.004506119;0.000373566;-0.000935886;0.000650327;0.006788694;0.003155315;0.008073765;0.004060042;0.000678426;-0.005761115;0.007805646
27.4.2023;0.000271727;-0.003459624;0;NA;0.001489711;5.37E-05;NA;-0.001491627;-0.006004742;NA;NA;NA;-0.000609836;NA;-2.02E-05;-0.000439252;NA;NA;0.003860616;0;-0.00068271;NA;NA;NA;0.000484903;-0.00317394;-0.00372065;0.000398989;0.00039247;0.000276922;-0.008394107;0.000572531;0.000797497;0.002846972;0.003974278;0.001604371;-0.005115101;0.001170922;0.000271242;-0.001777307;-0.00804885
28.4.2023;-0.005539677;0.014772114;0;NA;-0.000425405;0;NA;-0.004283827;0.000535217;NA;NA;NA;-0.001853569;NA;-0.00180361;-0.002551471;NA;NA;-0.002334908;-0.00401607;0.006551821;NA;NA;NA;-0.004297706;-0.000479962;-0.011956231;-0.003997074;-0.006232266;-0.005553063;-0.008692921;-0.006115616;-0.005139488;-0.006762093;-0.010041152;-0.006085851;-0.004245342;-0.009849078;-0.004757383;-0.005244186;0.000526042
2.5.2023;-0.001458125;0.008998561;0;NA;0.003610189;0;NA;-0.002069147;-0.0048273;NA;NA;NA;-0.001244909;NA;8.11E-05;-0.005299664;NA;NA;0.000203252;0.00401607;-0.002462533;NA;NA;NA;-0.000468257;-0.017739227;-0.00034632;-0.006428737;-0.002477434;-0.001439567;0.00195131;-0.005573982;-0.001158084;-0.000387596;-0.007490823;-0.000673958;-0.011825128;-0.0034694;-0.00225064;0.000293549;-0.000486331
3.5.2023;0.007088361;-0.006925051;0;NA;-0.0011878;-0.000322035;NA;0.004507965;0.009764527;NA;NA;NA;0.001354037;NA;-6.08E-05;0.003094883;NA;NA;-0.003257;0.002668447;0.010487241;NA;NA;NA;0.007228807;0.011720189;0.012104448;0.010691716;0.007086494;0.007084921;0.004203409;0.011166866;0.006607538;0.001617387;0.008141529;0.004606518;0.003562244;0.006092223;0.003952305;0.001226634;0.000977384
4.5.2023;0.002803275;-0.004956806;0;NA;-0.00421107;-0.000147634;NA;-0.002836399;-0.00450926;NA;NA;NA;0.001853367;NA;-0.000141992;0.001279365;NA;NA;-0.000713885;0;-0.004874726;NA;NA;NA;0.003564785;0.001267007;-0.005907076;0.001793008;0.002721304;0.002557664;0.003216019;0.002610935;0.002244384;-0.004771329;-0.000519521;0.002822709;-0.002769537;0.003317837;-0.000612266;-0.002508206;-0.001488782
5.5.2023;-0.005432828;-0.00754924;0;NA;-0.002518087;-5.37E-05;NA;-0.00726372;-0.003912012;NA;NA;NA;-0.002945189;NA;-0.000304337;-0.00925707;NA;NA;0.002649008;0;-0.011795508;NA;NA;NA;-0.005016616;-0.012498646;-0.004248604;-0.014165679;-0.00558141;-0.005480477;-0.00660704;-0.002710534;-0.006075881;-0.009453078;-0.005742766;-0.009044489;-0.010240162;-0.007468344;-0.006485771;-0.006916732;0.004894709
8.5.2023;0.002086074;0.009092502;0;NA;0.000384525;-0.000349059;NA;-0.001718154;-0.000752001;NA;NA;NA;-0.001683741;NA;-0.000690173;-0.003146493;NA;NA;-0.001527417;0.002661346;-0.011962277;NA;NA;NA;0.002599705;-0.008276417;-0.006333698;-0.010145505;0.003082798;0.002126529;0.004996629;-0.000672554;0.003067479;0.004370901;-0.003456465;0.002085038;-0.005677109;0.003036647;0.001368926;0.005633515;0.001022482
9.5.2023;-0.007092228;-0.00794296;0;NA;-0.002009707;-0.000282021;NA;-0.002732211;-0.001398075;NA;NA;NA;0.00065634;NA;-0.000934523;-0.00113445;NA;NA;-0.002550892;0.001328021;0.002118874;NA;NA;NA;-0.00673874;-0.001663535;0.004567219;-0.002109634;-0.006491481;-0.007928086;-0.004828908;-0.001371417;-0.003639858;-0.004370901;-0.007272053;-0.004276965;-0.003975919;0.001768492;-0.005211917;-0.01240881;-0.002714095
10.5.2023;-0.00082158;0.0014182;0;NA;0.002394084;0.000349157;NA;-0.002036789;-0.001885116;NA;NA;NA;-0.007904659;NA;0.000386104;0.000473589;NA;NA;-0.001738331;-0.005322701;-0.002292042;NA;NA;NA;0.000542269;0.000308271;-0.006693514;-0.001499864;-0.000461525;-0.002271762;-0.000508818;0.001894554;-0.001457434;-0.001454325;-0.005224683;0.001209227;-0.000982006;-0.002096334;-0.000206292;-0.001707803;0.01475182
11.5.2023;-0.001828154;-0.011129322;0;NA;0.002941994;8.06E-05;NA;-0.000207364;0.001266113;NA;NA;NA;-0.002759353;NA;0.002090501;0.002195234;NA;NA;-0.001331354;0;-0.002644529;NA;NA;NA;-0.000902386;0.000246548;-0.005132698;0.001022878;-1.32E-05;-0.000793419;-0.004459193;-0.007098078;-0.001426113;0.001371671;-0.008871224;-0.000942662;-0.00434393;-0.00223218;-0.002134179;-0.001683548;0.012024679
12.5.2023;-0.003482727;0.003270203;0;NA;0.005011265;0;NA;0.002588961;-0.001266113;NA;NA;NA;0.002318368;NA;-8.11E-05;0.002145952;NA;NA;-0.00143575;0.002664892;0.009762918;NA;NA;NA;-0.000903201;0.005163523;-0.00692198;0.002042623;-0.001253803;-0.002875581;0.003173615;-0.004373844;-0.001902791;0.002229256;-0.000905524;0.000205002;0.015836328;-0.000904137;0.001652665;0.006123187;0.009330507
15.5.2023;-0.001470048;0.007656642;0;NA;-0.001356507;-0.000174549;NA;-0.000885246;-0.004538831;NA;NA;NA;-0.005861487;NA;0.001155097;0.004260424;NA;NA;0.000307834;0.003984069;-0.004135441;NA;NA;NA;0.00144099;-0.003008814;-0.007699875;-0.001225073;-0.001334717;-0.002050682;-0.002525158;0.00203848;-0.000234612;-0.000845707;-0.006241223;0.002661209;-0.00051433;0.002955958;0.000962795;-0.006775645;-0.009277492
16.5.2023;0.000459622;-0.00175652;0;NA;0.004275229;-4.03E-05;NA;-5.75E-05;-0.000270819;NA;NA;NA;-0.004736342;NA;0.002083903;-0.00124075;NA;NA;-0.00154012;0;0.002586654;NA;NA;NA;0.002470111;0.002824861;-0.001704583;-0.002181621;0.002271918;0.000504272;0.002640463;0.001984153;-0.000374376;0.00342653;-0.005516255;0.000796984;-0.003779857;0.000278723;-0.000206235;0.005180726;0
17.5.2023;-0.004790428;0.002835924;0;NA;-0.001817913;0.000107423;NA;-0.000494728;0.005537187;NA;NA;NA;0.004558856;NA;0.002563509;0.004291757;NA;NA;0.00143752;0.007920833;0.009981876;NA;NA;NA;-0.002147577;-0.002087171;0.007247762;-0.002939068;-0.000409092;-0.005938364;-0.00086511;-0.009124427;-0.003108817;-0.007085739;0.003528658;0.000959624;-0.006620444;-0.003415607;-0.000206278;0.003861269;0.006231268
18.5.2023;-0.001478607;0.005178397;0;NA;0.002155765;1.34E-05;NA;-5.75E-05;0.007032453;NA;NA;NA;0.007955843;NA;0.002074251;0.003164964;NA;NA;-0.001129306;-0.003952574;0.000639209;NA;NA;NA;-4.67E-06;0.000737146;-0.002161357;-0.002810435;0.002912783;-0.001747055;-0.001785919;-0.003652879;0.00116204;-0.004435149;0.005063461;0.00106064;0.000577434;-0.007744616;0.000137523;0.000269462;0.004301226
19.5.2023;-0.000462513;0.00314771;0;NA;0.003414339;5.37E-05;NA;-0.000575606;0.007620607;NA;NA;NA;-0.00496498;NA;0.001507674;0.000756696;NA;NA;0.000308119;-0.001321004;-0.003071937;NA;NA;NA;0.00058404;-0.003321445;-0.001082433;0.00048039;-0.002859988;-0.001726442;0.002468147;-0.000279589;0.001454847;-0.006476927;-0.00319113;-2.04E-05;-0.006776938;-0.001061501;-0.000412626;0.001426937;-0.004037842
22.5.2023;0.001294499;0.000601624;0;NA;-0.003709954;-4.03E-05;NA;6.91E-05;-0.005322984;NA;NA;NA;-0.001594014;NA;-0.000924437;0.000615493;NA;NA;-0.003909872;0;0.006431712;NA;NA;NA;0.00251914;0.003873948;0.009330056;0.002945914;0.003964888;0.002387849;-0.001787805;0.005425289;0.002786271;-0.006301395;0.015039598;0.00337845;0.00150996;0.001542123;0.001099959;0.003035556;0.001382825
23.5.2023;-0.003981302;-0.002944722;0;NA;0.000211162;-4.03E-05;NA;0.00169122;0.00457947;NA;NA;NA;-0.002551276;NA;-0.000341856;0.006387503;NA;NA;0.00185395;0;0.001315315;NA;NA;NA;-0.002967652;-0.000736739;-0.007557717;-0.003220394;-0.000368164;-0.002553555;-0.003552815;0.005144511;-0.004509937;-0.000709641;-0.002672064;0.000852982;0.000812112;-0.004999803;-0.001856883;0.004095459;-0.005836149
24.5.2023;0.000556483;0.000670017;0;NA;-0.000422369;2.69E-05;NA;0;-0.01001143;NA;NA;NA;-0.002624615;NA;-0.002134215;0.00530496;NA;NA;0.001439589;0;0.002160148;NA;NA;NA;0.002305826;0.007343075;-0.004708265;0.001988277;-0.000447239;-0.000213091;0.001262664;0.008490865;-0.001347422;-0.000583547;-0.003795524;0.005587285;0.019295419;0.0002664;-6.88E-05;-0.007077208;-0.002123261
25.5.2023;-0.004646849;0.002207876;0;NA;-0.001098994;0.000335618;NA;-0.002301682;-0.001073826;NA;NA;NA;0.004666157;NA;-0.002401398;0.003356566;NA;NA;-0.002469137;-0.003973515;-0.004070044;NA;NA;NA;-0.002534832;0.002496576;-0.001443069;-6.85E-05;-0.001501027;-0.004390291;-0.001412271;-0.005025702;-0.003841473;0.001672394;-0.008849754;0.002399412;0.004143378;0.001064892;-0.00075755;-0.00045745;-6.27E-05
26.5.2023;0.001489342;0.004068435;0;NA;0.000126869;-0.000174507;NA;0.000230407;-0.001855064;NA;NA;NA;0.005394424;NA;0.001554504;-0.001819994;NA;NA;-0.000103013;-0.007994713;0.004433845;NA;NA;NA;0.006503876;-0.000243294;0.010410736;0.002121182;-0.000224031;0.001639715;0.002790223;0.007143423;-6.76E-06;0.000814104;-0.000560963;-0.003833742;5.66E-05;-0.002014267;0.000344412;0.00292944;0.012844574
29.5.2023;-0.003354145;0.000332745;0;NA;0.001901101;4.03E-05;NA;-9.22E-05;-0.000430652;NA;NA;NA;-0.003401289;NA;0.000564676;0.005846857;NA;NA;-0.002475504;-0.001338688;0.008062623;NA;NA;NA;0.000250735;-0.003351312;-0.007788521;-0.004521485;-0.00071196;-0.003925539;-0.003461237;-0.008046221;-0.003213313;-0.00527535;-0.011450275;-0.002469437;0.001132118;0.001099194;-0.001447328;-0.000751698;0.002200786
30.5.2023;0.00270283;-0.001864802;0;NA;0.000675077;-8.05E-05;NA;-0.005081723;-0.002830763;NA;NA;NA;0.000774037;NA;0.000604656;0.00330613;NA;NA;0.000722655;0;-0.003614664;NA;NA;NA;0.017141488;0.000793142;0.005521578;0.001509434;0.002239643;0.003070371;0.003510969;0.000802528;0.003141243;-0.001920091;-0.000286484;0.001943675;0.002260399;0.006586448;6.90E-05;0.000671186;0.003119373
31.5.2023;-0.005693766;-0.00588355;0;NA;0.001348788;-8.06E-05;NA;0.000463043;0.001214165;NA;NA;NA;0.002935887;NA;0.001308835;-0.000533063;NA;NA;0.003502631;0.002675587;0.010888336;NA;NA;NA;0.009999221;0.006080155;0.009847919;-0.000274273;-0.000842571;-0.005504798;-0.003491007;-0.004447076;-0.005176752;0.000741649;0.004225269;-0.002673528;0.004336935;-0.006986015;-0.002278456;-0.003387373;0.000397518
1.6.2023;0.001309635;0.000804343;0;NA;-0.002277137;-4.03E-05;NA;-0.006758509;-0.001160171;NA;NA;NA;0.000925334;NA;-0.001006644;0.001521057;NA;NA;0.000822368;0;-0.003128718;NA;NA;NA;0.005407367;-0.005470473;-0.004726744;-0.004674191;0.001842203;0.001074742;-0.004102503;0.006450583;-0.001506681;-0.002162912;-0.003005627;0.00089197;-0.001012146;6.66E-05;-6.91E-05;0.00188329;0.001012012
2.6.2023;0.006150998;0.001406046;0;NA;-0.00126732;0.000147686;NA;0.001245975;0.002534446;NA;NA;NA;-0.009625565;NA;-0.000463397;-0.008191113;NA;NA;0.002668036;0.002668447;-0.010247024;NA;NA;NA;0.009936092;-0.009738249;-0.005195588;-0.004903833;-1.31E-05;0.006661457;0.000692536;0.008495212;0.004874335;-0.008220616;-0.000890722;-0.001683246;-0.006943884;0.001248035;0.000552868;0.001262508;-0.010004169
5.6.2023;-0.006805601;0.003339793;0;NA;-0.003557065;-5.37E-05;NA;0.004563063;-0.005616779;NA;NA;NA;-0.005350587;NA;0.000624528;0.007890523;NA;NA;-0.002668036;0.005315627;-0.001478509;NA;NA;NA;0.009838337;-0.00178643;-0.014862846;-0.005275958;-3.94E-05;-0.006649522;-0.004998759;-0.007844935;-0.003531805;-0.003695303;-0.004529489;-0.006822768;0.000566348;-0.00108154;-0.00159032;0.00096595;-0.0125195
6.6.2023;-0.000655032;-0.005818441;0;NA;-0.002250866;0.000134248;NA;-0.002551821;-0.001761733;NA;NA;NA;0.004015622;NA;-0.001229281;-0.001762418;NA;NA;-0.003499746;0.001324504;0.004218526;NA;NA;NA;0.012252576;-0.011222488;-0.007981312;-0.001741615;-0.00028928;-0.000119357;-0.000310815;-0.011744869;-0.00108748;-0.005428279;-0.006623727;0.005888663;-0.004710431;-4.99E-05;-0.002771812;-0.003384916;-0.006119578
7.6.2023;0.003177573;0.002210982;0;NA;0.00445435;0;NA;-0.001545856;0.000271238;NA;NA;NA;-0.004910176;NA;-0.000120995;0.00034413;NA;NA;0.000618493;-0.003978785;-0.006758209;NA;NA;NA;0.076082291;-0.002122215;0.001312473;0.000627331;0.002561157;0.003003471;0.000661782;-0.009761879;0.002111575;0.00367234;-0.001922076;0.000994995;0.003464043;-0.001032765;0.001456159;0.001881923;-0.007847122
8.6.2023;0.001864455;0.003740819;0;NA;0;5.37E-05;NA;0.001661989;-0.000216984;NA;NA;NA;0.002078608;NA;-0.001129989;0.00193353;NA;NA;0.004831672;-0.006666691;-0.003353785;NA;NA;NA;0.011828526;0.003555282;0.004911219;-0.000627331;0.00400587;0.001153698;0.00487561;0.00486743;0.002270764;0.004166225;0.000590975;0.006433362;0.003169575;0.003759465;0.001938253;0.004742838;-0.003447348
9.6.2023;0.003996845;0.001732064;0;NA;0.001733946;9.40E-05;NA;-0.003699658;0.000216984;NA;NA;NA;-0.004094286;NA;0.000726568;0.002143991;NA;NA;-0.003595833;0;-0.012494814;NA;NA;NA;0.001469771;-0.002368783;0.001870908;0.001393534;0.003885779;0.004353016;0.001079554;-0.013307597;0.003075937;-0.006270242;0.006253634;0.003020299;-0.003906808;0.003282115;0.00138217;-0.003508071;-0.007297176
12.6.2023;-0.001392435;-0.001398741;0;NA;0.003921987;0.000201309;NA;-0.001364647;-0.001574205;NA;NA;NA;-0.00471911;NA;4.03E-05;-0.004679827;NA;NA;0.003595833;0;0.001892799;NA;NA;NA;0.010413502;-0.00644901;-0.00788525;-0.000348202;0.000637494;-0.001978451;8.13E-06;-0.004881019;-0.00176779;-0.003853264;-0.007280006;-0.00010053;-0.00494783;-0.001656288;-0.001589661;-0.001100479;-0.009839835
13.6.2023;0.002597645;0.003924835;0;NA;0.002270244;5.37E-05;NA;0.002005504;0.008061942;NA;NA;NA;0.007964594;NA;0.001189576;0.001848787;NA;NA;0.003378555;0;-0.000902935;NA;NA;NA;0.006270819;0.00012562;-0.001523549;0.00319889;0.003622087;0.002652836;0.002994851;-0.002358644;0.001463997;-0.008719058;0.003531449;0.001948476;0.001367366;-0.001227421;0.000691467;0.00115413;0.006270645
14.6.2023;0.001481345;0.00390949;0;NA;-0.000714151;6.71E-05;NA;-0.004611666;-0.000889572;NA;NA;NA;-0.004411953;NA;-0.001350984;-0.006853327;NA;NA;-0.003378555;-0.005365539;-0.012771013;NA;NA;NA;-0.002257205;-0.00043974;0.000381105;-0.001737258;0.002536726;0.001122965;0.003445015;0.010223665;-0.001897977;0.005220276;-0.002907977;0.002465302;-0.003593331;0.003065733;0.002209488;0.006390652;-0.009829992
15.6.2023;0.000924727;0.010852871;0;NA;-0.001892864;-8.05E-05;NA;0.001169522;0.014006094;NA;NA;NA;0.003137398;NA;0.00036313;0.00518527;NA;NA;0.00102501;0.004026851;0.002306505;NA;NA;NA;0.004763153;0.000565344;-0.004678572;0.002570071;0.00165317;0.000189007;0.006704719;-0.003138589;0.003241841;0.004825692;-0.001510976;0.001899944;0.003308617;0.003320259;0.003030097;0.004653583;0.000662697
16.6.2023;0.013495729;0.011642029;0;NA;0.002774977;-0.000241565;NA;-0.001485528;-0.008090508;NA;NA;NA;0.000782814;NA;0.000645239;-0.002421048;NA;NA;0.000921612;0.001338688;0.001259802;NA;NA;NA;0.013107171;0.001067002;0.010396727;0.005879318;0.007828256;0.013352304;0.010997692;0.005498896;0.009092914;0.007230928;0.010380096;0.011008338;0.001820769;0.009976782;0.007125758;0.006874151;-0.001160008
19.6.2023;-0.004020473;0.001873446;0;NA;-0.001638828;-9.40E-05;NA;-0.001874678;0.003746325;NA;NA;NA;-0.003538717;NA;-0.000443557;0.008743206;NA;NA;0.000204687;-0.002679171;0.010064662;NA;NA;NA;-0.004793912;0.001441781;-0.003833822;-0.006156846;0.001049385;-0.004907182;-0.000400379;0.009792;-0.003154355;0.002329737;-0.00535593;-0.001206189;0.001930941;-0.005944552;-6.83E-05;0.000895444;-0.00263636
20.6.2023;0.001006635;-0.002779126;0;NA;-0.000925653;-9.40E-05;NA;0.005111929;-0.004953488;NA;NA;NA;-0.002403604;NA;0.000826471;0.005432316;NA;NA;0.003677226;0;0.007023884;NA;NA;NA;-0.002182438;0.00972455;-0.004039486;0.004293041;0.003574989;0.002117715;0.001763883;0.000405927;0.002677602;0.003847172;0.001193282;0.003693065;0.005036939;-0.001972939;0.002863573;-0.000157961;0.006162427
21.6.2023;-0.000915081;0.002456368;0;NA;0.000294619;-0.000161106;NA;0.001434127;-0.007138558;NA;NA;NA;-0.003040851;NA;-8.06E-05;-0.000144593;NA;NA;-0.000509918;-0.005379973;0.002685137;NA;NA;NA;-0.001335845;0.00210696;-0.001968486;-0.002629032;0.000726203;-0.000584556;-0.004844713;-0.000507434;-0.001962873;0.005354224;0.002147528;0.000157688;-0.000960154;-0.000263353;-0.00068106;0.001972724;0.005288309
22.6.2023;0.005660048;0.007461281;0;NA;-0.003372258;9.40E-05;NA;0.003338319;-0.001271422;NA;NA;NA;-0.001693366;NA;0.000120899;-0.002887726;NA;NA;0.002241696;0.001347709;-0.012679001;NA;NA;NA;0.034022136;0.002473106;0.001108944;0.001937851;0.004409576;0.005562794;0.005811941;0.011179786;0.005049939;0.007567413;0.005523876;0.006952929;5.65E-05;0.00633412;0.004282953;0.01250816;0.008885465
23.6.2023;-0.009236885;-0.001346629;0;NA;-0.001225257;-1.34E-05;NA;-0.007412881;0.001271422;NA;NA;NA;-0.000339018;NA;-0.001875587;-0.004051738;NA;NA;-0.005306676;0.002689981;0.021957353;NA;NA;NA;0.031542456;0.005603635;-0.001836161;-0.005755312;-0.009235323;-0.009006912;-0.005390128;-0.011255923;-0.009032114;0.000912108;-0.003854983;-0.003765079;0.00338448;-0.007174021;-0.001018088;-0.005516681;0.005302466
